matrix,scope,feature,week4_group,bucket,row_candidate,column_candidate,n_shared_series,share_row_better_rel_naive,mean_rel_naive_delta
family_only_all_models,feature_global,noise_non_normality,all,all,transformer,neuralforecast,1986,0.5307150050352467,-0.07610303594437773
family_only_all_models,feature_global,noise_non_normality,all,all,transformer,statistical,1986,0.4476334340382679,-0.07863416090215464
family_only_all_models,feature_global,noise_non_normality,all,all,transformer,transformer,1986,0.5,0.0
family_only_all_models,feature_bucket,noise_non_normality,all,High,mlforecast,mlforecast,667,0.5,0.0
family_only_all_models,feature_bucket,noise_non_normality,all,High,mlforecast,neuralforecast,667,0.487256371814093,0.09740433506812948
family_only_all_models,feature_bucket,noise_non_normality,all,High,mlforecast,statistical,667,0.39430284857571213,0.0919632439399696
family_only_all_models,feature_bucket,noise_non_normality,all,High,mlforecast,transformer,667,0.4827586206896552,0.1394047245761347
family_only_all_models,feature_bucket,noise_non_normality,all,High,neuralforecast,mlforecast,667,0.512743628185907,-0.09740433506812948
family_only_all_models,feature_bucket,noise_non_normality,all,High,neuralforecast,neuralforecast,667,0.5,0.0
family_only_all_models,feature_bucket,noise_non_normality,all,High,neuralforecast,statistical,667,0.39280359820089955,-0.005441091128159901
family_only_all_models,feature_bucket,noise_non_normality,all,High,neuralforecast,transformer,667,0.5037481259370314,0.04200038950800519
family_only_all_models,feature_bucket,noise_non_normality,all,High,statistical,mlforecast,667,0.6056971514242878,-0.0919632439399696
family_only_all_models,feature_bucket,noise_non_normality,all,High,statistical,neuralforecast,667,0.6071964017991005,0.005441091128159901
family_only_all_models,feature_bucket,noise_non_normality,all,High,statistical,statistical,667,0.5,0.0
family_only_all_models,feature_bucket,noise_non_normality,all,High,statistical,transformer,667,0.5802098950524738,0.047441480636165094
family_only_all_models,feature_bucket,noise_non_normality,all,High,transformer,mlforecast,667,0.5172413793103449,-0.1394047245761347
family_only_all_models,feature_bucket,noise_non_normality,all,High,transformer,neuralforecast,667,0.4962518740629685,-0.04200038950800519
family_only_all_models,feature_bucket,noise_non_normality,all,High,transformer,statistical,667,0.4197901049475262,-0.047441480636165094
family_only_all_models,feature_bucket,noise_non_normality,all,High,transformer,transformer,667,0.5,0.0
family_only_all_models,feature_bucket,noise_non_normality,all,Low,mlforecast,mlforecast,667,0.5,0.0
family_only_all_models,feature_bucket,noise_non_normality,all,Low,mlforecast,neuralforecast,667,0.5487256371814093,0.019074799321530295
family_only_all_models,feature_bucket,noise_non_normality,all,Low,mlforecast,statistical,667,0.4077961019490255,0.016031525315108874
family_only_all_models,feature_bucket,noise_non_normality,all,Low,mlforecast,transformer,667,0.4302848575712144,0.115102021076333
family_only_all_models,feature_bucket,noise_non_normality,all,Low,neuralforecast,mlforecast,667,0.4512743628185907,-0.019074799321530295
family_only_all_models,feature_bucket,noise_non_normality,all,Low,neuralforecast,neuralforecast,667,0.5,0.0
family_only_all_models,feature_bucket,noise_non_normality,all,Low,neuralforecast,statistical,667,0.36431784107946025,-0.003043274006421428
family_only_all_models,feature_bucket,noise_non_normality,all,Low,neuralforecast,transformer,667,0.44677661169415295,0.09602722175480267
family_only_all_models,feature_bucket,noise_non_normality,all,Low,statistical,mlforecast,667,0.5922038980509745,-0.016031525315108874
family_only_all_models,feature_bucket,noise_non_normality,all,Low,statistical,neuralforecast,667,0.6356821589205397,0.003043274006421428
family_only_all_models,feature_bucket,noise_non_normality,all,Low,statistical,statistical,667,0.5,0.0
family_only_all_models,feature_bucket,noise_non_normality,all,Low,statistical,transformer,667,0.5262368815592204,0.0990704957612241
family_only_all_models,feature_bucket,noise_non_normality,all,Low,transformer,mlforecast,667,0.5697151424287856,-0.115102021076333
family_only_all_models,feature_bucket,noise_non_normality,all,Low,transformer,neuralforecast,667,0.553223388305847,-0.09602722175480267
family_only_all_models,feature_bucket,noise_non_normality,all,Low,transformer,statistical,667,0.4737631184407796,-0.0990704957612241
family_only_all_models,feature_bucket,noise_non_normality,all,Low,transformer,transformer,667,0.5,0.0
family_only_all_models,feature_bucket,noise_non_normality,all,Medium,mlforecast,mlforecast,664,0.5,0.0
family_only_all_models,feature_bucket,noise_non_normality,all,Medium,mlforecast,neuralforecast,664,0.5120481927710844,0.01723493966919581
family_only_all_models,feature_bucket,noise_non_normality,all,Medium,mlforecast,statistical,664,0.4186746987951807,0.018493837331769118
family_only_all_models,feature_bucket,noise_non_normality,all,Medium,mlforecast,transformer,664,0.4924698795180723,0.10575307648053649
family_only_all_models,feature_bucket,noise_non_normality,all,Medium,neuralforecast,mlforecast,664,0.4879518072289157,-0.01723493966919581
family_only_all_models,feature_bucket,noise_non_normality,all,Medium,neuralforecast,neuralforecast,664,0.5,0.0
family_only_all_models,feature_bucket,noise_non_normality,all,Medium,neuralforecast,statistical,664,0.3960843373493976,0.0012588976625733167
family_only_all_models,feature_bucket,noise_non_normality,all,Medium,neuralforecast,transformer,664,0.4608433734939759,0.08851813681134067
family_only_all_models,feature_bucket,noise_non_normality,all,Medium,statistical,mlforecast,664,0.5813253012048193,-0.018493837331769118
family_only_all_models,feature_bucket,noise_non_normality,all,Medium,statistical,neuralforecast,664,0.6039156626506024,-0.0012588976625733167
family_only_all_models,feature_bucket,noise_non_normality,all,Medium,statistical,statistical,664,0.5,0.0
family_only_all_models,feature_bucket,noise_non_normality,all,Medium,statistical,transformer,664,0.5496987951807228,0.08725923914876736
family_only_all_models,feature_bucket,noise_non_normality,all,Medium,transformer,mlforecast,664,0.5075301204819277,-0.10575307648053649
family_only_all_models,feature_bucket,noise_non_normality,all,Medium,transformer,neuralforecast,664,0.5391566265060241,-0.08851813681134067
family_only_all_models,feature_bucket,noise_non_normality,all,Medium,transformer,statistical,664,0.4503012048192771,-0.08725923914876736
family_only_all_models,feature_bucket,noise_non_normality,all,Medium,transformer,transformer,664,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,High,mlforecast,mlforecast,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,High,mlforecast,neuralforecast,334,0.47604790419161674,0.04528191551543002
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,High,mlforecast,statistical,334,0.38323353293413176,0.05561262136117267
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,High,mlforecast,transformer,334,0.4940119760479042,0.058554293470843274
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,High,neuralforecast,mlforecast,334,0.5239520958083832,-0.04528191551543002
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,High,neuralforecast,neuralforecast,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,High,neuralforecast,statistical,334,0.37425149700598803,0.010330705845742642
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,High,neuralforecast,transformer,334,0.5149700598802395,0.013272377955413252
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,High,statistical,mlforecast,334,0.6167664670658682,-0.05561262136117267
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,High,statistical,neuralforecast,334,0.625748502994012,-0.010330705845742642
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,High,statistical,statistical,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,High,statistical,transformer,334,0.6107784431137725,0.0029416721096706118
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,High,transformer,mlforecast,334,0.5059880239520959,-0.058554293470843274
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,High,transformer,neuralforecast,334,0.48502994011976047,-0.013272377955413252
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,High,transformer,statistical,334,0.38922155688622756,-0.0029416721096706118
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,High,transformer,transformer,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Low,mlforecast,mlforecast,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Low,mlforecast,neuralforecast,334,0.5688622754491018,0.006700285773798714
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Low,mlforecast,statistical,334,0.38323353293413176,0.06633416411815343
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Low,mlforecast,transformer,334,0.4221556886227545,0.07691778995925683
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Low,neuralforecast,mlforecast,334,0.4311377245508982,-0.006700285773798714
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Low,neuralforecast,neuralforecast,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Low,neuralforecast,statistical,334,0.3143712574850299,0.05963387834435472
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Low,neuralforecast,transformer,334,0.4101796407185629,0.07021750418545811
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Low,statistical,mlforecast,334,0.6167664670658682,-0.06633416411815343
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Low,statistical,neuralforecast,334,0.6856287425149701,-0.05963387834435472
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Low,statistical,statistical,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Low,statistical,transformer,334,0.5538922155688623,0.010583625841103386
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Low,transformer,mlforecast,334,0.5778443113772455,-0.07691778995925683
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Low,transformer,neuralforecast,334,0.5898203592814372,-0.07021750418545811
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Low,transformer,statistical,334,0.44610778443113774,-0.010583625841103386
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Low,transformer,transformer,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Medium,mlforecast,mlforecast,332,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Medium,mlforecast,neuralforecast,332,0.5060240963855421,0.01883093452393926
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Medium,mlforecast,statistical,332,0.4036144578313253,0.0328159256804599
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Medium,mlforecast,transformer,332,0.4819277108433735,0.04353730605882463
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Medium,neuralforecast,mlforecast,332,0.4939759036144578,-0.01883093452393926
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Medium,neuralforecast,neuralforecast,332,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Medium,neuralforecast,statistical,332,0.3795180722891566,0.013984991156520651
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Medium,neuralforecast,transformer,332,0.463855421686747,0.024706371534885373
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Medium,statistical,mlforecast,332,0.5963855421686747,-0.0328159256804599
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Medium,statistical,neuralforecast,332,0.6204819277108434,-0.013984991156520651
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Medium,statistical,statistical,332,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Medium,statistical,transformer,332,0.5662650602409639,0.01072138037836472
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Medium,transformer,mlforecast,332,0.5180722891566265,-0.04353730605882463
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Medium,transformer,neuralforecast,332,0.536144578313253,-0.024706371534885373
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Medium,transformer,statistical,332,0.43373493975903615,-0.01072138037836472
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_monthly,Medium,transformer,transformer,332,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,High,mlforecast,mlforecast,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,High,mlforecast,neuralforecast,333,0.4984984984984985,0.1496832784032695
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,High,mlforecast,statistical,333,0.40540540540540543,0.12842302754753168
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,High,mlforecast,transformer,333,0.47147147147147145,0.2204979497688294
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,High,neuralforecast,mlforecast,333,0.5015015015015015,-0.1496832784032695
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,High,neuralforecast,neuralforecast,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,High,neuralforecast,statistical,333,0.4114114114114114,-0.021260250855737836
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,High,neuralforecast,transformer,333,0.4924924924924925,0.07081467136555987
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,High,statistical,mlforecast,333,0.5945945945945946,-0.12842302754753168
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,High,statistical,neuralforecast,333,0.5885885885885885,0.021260250855737836
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,High,statistical,statistical,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,High,statistical,transformer,333,0.5495495495495496,0.09207492222129772
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,High,transformer,mlforecast,333,0.5285285285285285,-0.2204979497688294
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,High,transformer,neuralforecast,333,0.5075075075075075,-0.07081467136555987
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,High,transformer,statistical,333,0.45045045045045046,-0.09207492222129772
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,High,transformer,transformer,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Low,mlforecast,mlforecast,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Low,mlforecast,neuralforecast,333,0.5285285285285285,0.03148647357060641
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Low,mlforecast,statistical,333,0.43243243243243246,-0.03442217246332022
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Low,mlforecast,transformer,333,0.43843843843843844,0.15340091955412105
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Low,neuralforecast,mlforecast,333,0.47147147147147145,-0.03148647357060641
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Low,neuralforecast,neuralforecast,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Low,neuralforecast,statistical,333,0.4144144144144144,-0.06590864603392664
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Low,neuralforecast,transformer,333,0.48348348348348347,0.12191444598351461
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Low,statistical,mlforecast,333,0.5675675675675675,0.03442217246332022
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Low,statistical,neuralforecast,333,0.5855855855855856,0.06590864603392664
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Low,statistical,statistical,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Low,statistical,transformer,333,0.4984984984984985,0.1878230920174413
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Low,transformer,mlforecast,333,0.5615615615615616,-0.15340091955412105
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Low,transformer,neuralforecast,333,0.5165165165165165,-0.12191444598351461
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Low,transformer,statistical,333,0.5015015015015015,-0.1878230920174413
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Low,transformer,transformer,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Medium,mlforecast,mlforecast,332,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Medium,mlforecast,neuralforecast,332,0.5180722891566265,0.015638944814452375
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Medium,mlforecast,statistical,332,0.43373493975903615,0.004171748983078315
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Medium,mlforecast,transformer,332,0.5030120481927711,0.16796884690224834
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Medium,neuralforecast,mlforecast,332,0.4819277108433735,-0.015638944814452375
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Medium,neuralforecast,neuralforecast,332,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Medium,neuralforecast,statistical,332,0.4126506024096386,-0.011467195831374018
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Medium,neuralforecast,transformer,332,0.4578313253012048,0.15232990208779598
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Medium,statistical,mlforecast,332,0.5662650602409639,-0.004171748983078315
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Medium,statistical,neuralforecast,332,0.5873493975903614,0.011467195831374018
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Medium,statistical,statistical,332,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Medium,statistical,transformer,332,0.5331325301204819,0.16379709791917002
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Medium,transformer,mlforecast,332,0.49698795180722893,-0.16796884690224834
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Medium,transformer,neuralforecast,332,0.5421686746987951,-0.15232990208779598
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Medium,transformer,statistical,332,0.46686746987951805,-0.16379709791917002
family_only_all_models,feature_bucket_by_seasonality,noise_non_normality,combined_quarterly,Medium,transformer,transformer,332,0.5,0.0
family_only_all_models,feature_global,nonlinearity_score,all,all,mlforecast,mlforecast,1986,0.5,0.0
family_only_all_models,feature_global,nonlinearity_score,all,all,mlforecast,neuralforecast,1986,0.5171198388721048,0.044561652442265565
family_only_all_models,feature_global,nonlinearity_score,all,all,mlforecast,statistical,1986,0.40735146022155083,0.042030527484488676
family_only_all_models,feature_global,nonlinearity_score,all,all,mlforecast,transformer,1986,0.4687814702920443,0.1206646883866433
family_only_all_models,feature_global,nonlinearity_score,all,all,neuralforecast,mlforecast,1986,0.4828801611278953,-0.044561652442265565
family_only_all_models,feature_global,nonlinearity_score,all,all,neuralforecast,neuralforecast,1986,0.5,0.0
family_only_all_models,feature_global,nonlinearity_score,all,all,neuralforecast,statistical,1986,0.38418932527693855,-0.0025311249577768965
family_only_all_models,feature_global,nonlinearity_score,all,all,neuralforecast,transformer,1986,0.4692849949647533,0.07610303594437773
family_only_all_models,feature_global,nonlinearity_score,all,all,statistical,mlforecast,1986,0.5926485397784491,-0.042030527484488676
family_only_all_models,feature_global,nonlinearity_score,all,all,statistical,neuralforecast,1986,0.6158106747230614,0.0025311249577768965
family_only_all_models,feature_global,nonlinearity_score,all,all,statistical,statistical,1986,0.5,0.0
family_only_all_models,feature_global,nonlinearity_score,all,all,statistical,transformer,1986,0.5523665659617322,0.07863416090215464
family_only_all_models,feature_global,nonlinearity_score,all,all,transformer,mlforecast,1986,0.5312185297079557,-0.1206646883866433
family_only_all_models,feature_global,nonlinearity_score,all,all,transformer,neuralforecast,1986,0.5307150050352467,-0.07610303594437773
family_only_all_models,feature_global,nonlinearity_score,all,all,transformer,statistical,1986,0.4476334340382679,-0.07863416090215464
family_only_all_models,feature_global,nonlinearity_score,all,all,transformer,transformer,1986,0.5,0.0
family_only_all_models,feature_bucket,nonlinearity_score,all,High,mlforecast,mlforecast,666,0.5,0.0
family_only_all_models,feature_bucket,nonlinearity_score,all,High,mlforecast,neuralforecast,666,0.5330330330330331,0.05727565934165655
family_only_all_models,feature_bucket,nonlinearity_score,all,High,mlforecast,statistical,666,0.41291291291291293,0.07057094221553419
family_only_all_models,feature_bucket,nonlinearity_score,all,High,mlforecast,transformer,666,0.46546546546546547,0.13408600877105986
family_only_all_models,feature_bucket,nonlinearity_score,all,High,neuralforecast,mlforecast,666,0.466966966966967,-0.05727565934165655
family_only_all_models,feature_bucket,nonlinearity_score,all,High,neuralforecast,neuralforecast,666,0.5,0.0
